X,Y,Z,trialNumber,phaseNumber
0.1750811,0.9731894,0.5129644,3,3
0.1780386,0.9745468,0.5129644,3,3
0.180681,0.9755901,0.5129644,3,3
0.1831069,0.9766036,0.5129644,3,3
0.1855763,0.9773525,0.5129644,3,3
0.1878928,0.9781248,0.5129644,3,3
0.1902455,0.9786764,0.5129644,3,3
0.1926793,0.9792229,0.5129644,3,3
0.1950095,0.9797988,0.5129644,3,3
0.1973807,0.9802531,0.5129644,3,3
0.1995938,0.9804936,0.5129644,3,3
0.2017537,0.9805678,0.5129644,3,3
0.2037936,0.9807532,0.5129644,3,3
0.2057171,0.9810031,0.5129644,3,3
0.2075157,0.9813902,0.5129644,3,3
0.2091944,0.9818355,0.5129644,3,3
0.2107543,0.9823036,0.5129644,3,3
0.2122145,0.9825931,0.5129644,3,3
0.2135537,0.9829129,0.5129644,3,3
0.2147837,0.9831383,0.5129644,3,3
0.2158937,0.9833694,0.5129644,3,3
0.2168791,0.9836433,0.5129644,3,3
0.2177703,0.9836609,0.5129644,3,3
0.2185314,0.9837811,0.5129644,3,3
0.2191814,0.9838144,0.5129644,3,3
0.2197111,0.9838538,0.5129644,3,3
0.2201256,0.9838512,0.5129644,3,3
0.2204331,0.9837323,0.5129644,3,3
0.2205786,0.9840287,0.5129644,3,3
0.220752,0.9828349,0.5129644,3,3
0.2207554,0.9823131,0.5129644,3,3
0.2206374,0.9819487,0.5129644,3,3
0.2203928,0.9818053,0.5129644,3,3
0.2200525,0.9815474,0.5129644,3,3
0.2196016,0.9813564,0.5129644,3,3
0.219043,0.9812061,0.5129644,3,3
0.2183765,0.9810988,0.5129644,3,3
0.2176362,0.9806625,0.5129644,3,3
0.2172859,0.9805166,0.5129644,3,3
0.2171531,0.9803606,0.5129644,3,3
0.2170575,0.9802721,0.5129644,3,3
0.2170175,0.9802225,0.5129644,3,3
0.2169949,0.9799796,0.5129644,3,3
0.2171215,0.979876,0.5129644,3,3
0.2174252,0.9798537,0.5129644,3,3
0.2179111,0.9798307,0.5129644,3,3
0.2185245,0.9796438,0.5129644,3,3
0.2191305,0.9791667,0.5129644,3,3
0.2197129,0.9787922,0.5129644,3,3
0.2203236,0.9783373,0.5129644,3,3
0.2209564,0.9779718,0.5129644,3,3
0.2216447,0.977554,0.5129644,3,3
0.2223631,0.9772599,0.5129644,3,3
0.2230807,0.9770592,0.5129644,3,3
0.223785,0.9769779,0.5129644,3,3
0.2245826,0.9768013,0.5129644,3,3
0.2253747,0.9767464,0.5129644,3,3
0.226049,0.977097,0.5129644,3,3
0.2265137,0.9775467,0.5129644,3,3
0.2268727,0.9780963,0.5129644,3,3
0.227166,0.9783698,0.5129644,3,3
0.2273758,0.9786045,0.5129644,3,3
0.227523,0.9785227,0.5129644,3,3
0.227578,0.9785406,0.5129644,3,3
0.2274316,0.9785784,0.5129644,3,3
0.2274316,0.9785784,0.5129644,3,3
0.227236,0.9785196,0.5129644,3,3
0.227236,0.9785196,0.5129644,3,3
0.2269338,0.978735,0.5129644,3,3
0.2265424,0.9789606,0.5129644,3,3
0.2260636,0.9791511,0.5129644,3,3
0.225508,0.9791688,0.5129644,3,3
0.2248597,0.9792171,0.5129644,3,3
0.2241395,0.9790333,0.5129644,3,3
0.2233184,0.9790008,0.5129644,3,3
